student_id,university_id,rank,satisfaction
80317,603,1,1.0
80318,122,6,0.9
80319,469,1,1.0
8032,801,1,1.0
80320,354,2,0.98
80321,113,1,1.0
80322,857,15,0.72
80323,271,22,0.58
80324,739,1,1.0
80325,419,21,0.6
80326,242,19,0.64
80327,994,16,0.7
80328,955,1,1.0
80329,664,1,1.0
8033,307,1,1.0
80330,386,2,0.98
80331,126,4,0.94
80332,678,2,0.98
80333,854,9,0.84
80334,685,24,0.54
80335,655,18,0.66
80336,97,2,0.98
80337,103,1,1.0
80338,718,1,1.0
80339,676,16,0.7
8034,418,16,0.7
80340,971,14,0.74
80341,992,2,0.98
80342,508,2,0.98
80343,28,5,0.92
80344,703,9,0.84
80345,0,2,0.98
80346,522,1,1.0
80347,676,28,0.46
80348,26,17,0.68
80349,366,1,1.0
8035,129,3,0.96
80350,752,8,0.86
80351,776,6,0.9
80352,728,14,0.74
80353,895,27,0.48
80354,300,5,0.92
80355,104,5,0.92
80356,669,1,1.0
80357,252,28,0.46
80358,228,26,0.5
80359,555,4,0.94
8036,554,7,0.88
80360,273,3,0.96
80361,869,16,0.7
80362,830,1,1.0
80363,500,7,0.88
80364,470,15,0.72
80365,591,4,0.94
80366,41,1,1.0
80367,155,1,1.0
80368,244,5,0.92
80369,338,1,1.0
8037,690,1,1.0
80370,212,18,0.66
80371,80,15,0.72
80372,276,1,1.0
80373,269,15,0.72
80374,984,15,0.72
80375,426,27,0.48
80376,304,1,1.0
80377,987,1,1.0
80378,56,1,1.0
80379,276,1,1.0
8038,400,11,0.8
80380,20,20,0.62
80381,433,2,0.98
80382,87,1,1.0
80383,422,13,0.76
80384,871,12,0.78
80385,146,1,1.0
80386,303,5,0.92
80387,343,37,0.28
80388,348,31,0.4
80389,905,1,1.0
8039,167,1,1.0
80390,408,31,0.4
80391,8,8,0.86
80392,712,43,0.16
80393,690,1,1.0
80394,94,1,1.0
80395,439,1,1.0
80396,543,24,0.54
80397,76,2,0.98
80398,994,17,0.68
80399,273,3,0.96
804,570,16,0.7
8040,232,7,0.88
80400,739,1,1.0
80401,403,11,0.8
80402,453,1,1.0
80403,471,19,0.64
80404,75,1,1.0
80405,492,3,0.96
80406,431,2,0.98
80407,781,27,0.48
80408,739,2,0.98
80409,171,7,0.88
8041,609,1,1.0
80410,206,27,0.48
80411,31,9,0.84
80412,739,1,1.0
80413,630,3,0.96
80414,671,1,1.0
80415,238,5,0.92
80416,42,20,0.62
80417,162,2,0.98
80418,333,1,1.0
80419,794,3,0.96
8042,483,1,1.0
80420,700,5,0.92
80421,736,1,1.0
80422,76,2,0.98
80423,425,4,0.94
80424,556,8,0.86
80425,448,5,0.92
80426,187,24,0.54
80427,421,23,0.56
80428,812,30,0.42
80429,898,1,1.0
8043,757,21,0.6
80430,155,1,1.0
80431,970,2,0.98
80432,637,14,0.74
80433,883,8,0.86
80434,699,18,0.66
80435,374,8,0.86
80436,745,1,1.0
80437,943,2,0.98
80438,0,2,0.98
80439,920,3,0.96
8044,517,19,0.64
80440,883,18,0.66
80441,664,2,0.98
80442,769,2,0.98
80443,603,1,1.0
80444,431,1,1.0
80445,33,1,1.0
80446,776,7,0.88
80447,986,2,0.98
80448,946,28,0.46
80449,495,2,0.98
8045,52,6,0.9
80450,746,11,0.8
80451,813,4,0.94
80452,838,1,1.0
80453,540,2,0.98
80454,924,28,0.46
80455,285,31,0.4
80456,331,14,0.74
80457,194,2,0.98
80458,98,3,0.96
80459,442,34,0.34
8046,227,11,0.8
80460,147,1,1.0
80461,649,10,0.82
80462,392,26,0.5
80463,550,1,1.0
80464,320,2,0.98
80465,721,23,0.56
80466,515,1,1.0
80467,15,2,0.98
80468,444,1,1.0
80469,745,3,0.96
8047,677,27,0.48
80470,992,1,1.0
80471,665,23,0.56
80472,363,10,0.82
80473,32,3,0.96
80474,564,2,0.98
80475,654,2,0.98
80476,350,3,0.96
80477,522,1,1.0
80478,168,13,0.76
80479,544,1,1.0
8048,165,1,1.0
80480,366,2,0.98
80481,357,1,1.0
80482,937,1,1.0
80483,759,3,0.96
80484,684,3,0.96
80485,87,1,1.0
80486,137,28,0.46
80487,643,1,1.0
80488,45,2,0.98
80489,492,2,0.98
8049,123,1,1.0
80490,143,11,0.8
80491,882,12,0.78
80492,821,22,0.58
80493,611,1,1.0
80494,319,23,0.56
80495,437,25,0.52
80496,28,8,0.86
80497,849,1,1.0
80498,771,4,0.94
80499,263,13,0.76
805,997,20,0.62
8050,700,4,0.94
80500,925,15,0.72
80501,368,33,0.36
80502,603,2,0.98
80503,483,5,0.92
80504,978,6,0.9
80505,156,1,1.0
80506,89,1,1.0
80507,826,1,1.0
80508,833,1,1.0
80509,561,29,0.44
8051,62,2,0.98
80510,199,1,1.0
80511,476,8,0.86
80512,33,1,1.0
80513,497,1,1.0
80514,772,3,0.96
80515,378,16,0.7
80516,401,33,0.36
80517,931,5,0.92
80518,903,7,0.88
80519,814,2,0.98
8052,301,5,0.92
80520,805,6,0.9
80521,959,11,0.8
80522,67,17,0.68
80523,498,2,0.98
80524,80,14,0.74
80525,98,2,0.98
80526,101,4,0.94
80527,118,28,0.46
80528,612,5,0.92
80529,267,3,0.96
8053,534,19,0.64
80530,442,30,0.42
80531,582,1,1.0
80532,542,20,0.62
80533,385,3,0.96
80534,900,1,1.0
80535,682,1,1.0
80536,914,17,0.68
80537,809,6,0.9
80538,394,1,1.0
80539,794,4,0.94
8054,805,5,0.92
80540,922,39,0.24
80541,509,8,0.86
80542,926,30,0.42
80543,225,1,1.0
80544,690,1,1.0
80545,422,13,0.76
80546,900,1,1.0
80547,952,10,0.82
80548,132,1,1.0
80549,108,5,0.92
8055,320,1,1.0
80550,399,13,0.76
80551,288,23,0.56
80552,454,1,1.0
80553,955,1,1.0
80554,641,1,1.0
80555,609,1,1.0
80556,70,1,1.0
80557,694,22,0.58
80558,678,3,0.96
80559,94,1,1.0
8056,934,25,0.52
80560,581,1,1.0
80561,478,26,0.5
80562,196,2,0.98
80563,372,13,0.76
80564,376,2,0.98
80565,317,10,0.82
80566,835,31,0.4
80567,195,4,0.94
80568,113,1,1.0
80569,152,3,0.96
8057,872,5,0.92
80570,852,1,1.0
80571,401,25,0.52
80572,972,1,1.0
80573,709,2,0.98
80574,955,2,0.98
80575,641,1,1.0
80576,681,21,0.6
80577,106,2,0.98
80578,410,1,1.0
80579,396,7,0.88
8058,210,16,0.7
80580,875,10,0.82
80581,507,1,1.0
80582,595,15,0.72
80583,218,12,0.78
80584,795,20,0.62
80585,377,1,1.0
80586,581,1,1.0
80587,812,31,0.4
80588,602,19,0.64
80589,547,8,0.86
8059,335,22,0.58
80590,612,5,0.92
80591,979,5,0.92
80592,582,1,1.0
80593,318,23,0.56
80594,320,2,0.98
80595,294,37,0.28
80596,736,1,1.0
80597,471,17,0.68
80598,464,10,0.82
80599,355,6,0.9
806,731,3,0.96
8060,506,5,0.92
80600,946,25,0.52
80601,792,2,0.98
80602,817,34,0.34
80603,990,1,1.0
80604,975,5,0.92
80605,38,2,0.98
80606,885,41,0.2
80607,781,25,0.52
80608,661,1,1.0
80609,342,25,0.52
8061,832,3,0.96
80610,229,17,0.68
80611,146,2,0.98
80612,708,16,0.7
80613,601,29,0.44
80614,140,1,1.0
80615,420,10,0.82
80616,360,2,0.98
80617,452,10,0.82
80618,117,2,0.98
80619,797,33,0.36
8062,754,2,0.98
80620,6,2,0.98
80621,389,1,1.0
80622,565,25,0.52
80623,782,1,1.0
80624,936,21,0.6
80625,98,1,1.0
80626,584,6,0.9
80627,507,1,1.0
80628,141,1,1.0
80629,976,3,0.96
8063,692,24,0.54
80630,157,7,0.88
80631,105,28,0.46
80632,196,3,0.96
80633,365,2,0.98
80634,670,26,0.5
80635,190,15,0.72
80636,277,1,1.0
80637,991,2,0.98
80638,773,7,0.88
80639,13,6,0.9
8064,283,1,1.0
80640,100,36,0.3
80641,849,1,1.0
80642,557,29,0.44
80643,243,1,1.0
80644,94,1,1.0
80645,987,1,1.0
80646,772,1,1.0
80647,751,18,0.66
80648,845,7,0.88
80649,869,8,0.86
8065,390,4,0.94
80650,646,14,0.74
80651,295,1,1.0
80652,205,6,0.9
80653,229,20,0.62
80654,207,1,1.0
80655,196,1,1.0
80656,38,2,0.98
80657,367,5,0.92
80658,415,1,1.0
80659,659,3,0.96
8066,755,10,0.82
80660,429,5,0.92
80661,328,1,1.0
80662,520,1,1.0
80663,629,2,0.98
80664,149,24,0.54
80665,83,20,0.62
80666,673,3,0.96
80667,654,1,1.0
80668,765,2,0.98
80669,355,4,0.94
8067,892,13,0.76
80670,630,4,0.94
80671,574,6,0.9
80672,249,3,0.96
80673,564,4,0.94
80674,955,2,0.98
80675,416,20,0.62
80676,170,4,0.94
80677,982,38,0.26
80678,560,13,0.76
80679,15,1,1.0
8068,952,2,0.98
80680,819,15,0.72
80681,313,3,0.96
80682,864,17,0.68
80683,920,4,0.94
80684,728,12,0.78
80685,281,6,0.9
80686,562,31,0.4
80687,894,1,1.0
80688,691,5,0.92
80689,355,2,0.98
8069,397,27,0.48
80690,947,13,0.76
80691,243,1,1.0
80692,384,1,1.0
80693,268,34,0.34
80694,161,5,0.92
80695,266,38,0.26
80696,582,1,1.0
80697,417,23,0.56
80698,671,1,1.0
80699,825,7,0.88
807,750,1,1.0
8070,460,39,0.24
80700,24,5,0.92
80701,570,18,0.66
80702,903,4,0.94
80703,82,7,0.88
80704,849,1,1.0
80705,348,32,0.38
80706,71,13,0.76
80707,837,28,0.46
80708,803,14,0.74
80709,747,2,0.98
8071,48,1,1.0
80710,284,1,1.0
80711,307,1,1.0
80712,123,1,1.0
80713,439,2,0.98
80714,868,17,0.68
80715,155,1,1.0
80716,317,8,0.86
80717,665,27,0.48
80718,674,1,1.0
80719,170,9,0.84
8072,310,1,1.0
80720,173,1,1.0
80721,545,24,0.54
80722,617,6,0.9
80723,824,1,1.0
80724,184,5,0.92
80725,685,28,0.46
80726,736,1,1.0
80727,448,8,0.86
80728,665,26,0.5
80729,970,1,1.0
8073,593,2,0.98
80730,273,2,0.98
80731,193,11,0.8
80732,49,6,0.9
80733,521,5,0.92
80734,811,24,0.54
80735,366,2,0.98
80736,446,21,0.6
80737,3,1,1.0
80738,444,2,0.98
80739,357,1,1.0
8074,156,1,1.0
80740,415,1,1.0
80741,171,7,0.88
80742,779,1,1.0
80743,564,8,0.86
80744,64,8,0.86
80745,955,1,1.0
80746,581,1,1.0
80747,698,2,0.98
80748,538,1,1.0
80749,956,2,0.98
8075,572,7,0.88
80750,250,10,0.82
80751,22,8,0.86
80752,950,26,0.5
80753,612,4,0.94
80754,447,15,0.72
80755,898,1,1.0
80756,972,1,1.0
80757,396,9,0.84
80758,1,5,0.92
80759,810,3,0.96
8076,824,1,1.0
80760,546,1,1.0
80761,304,1,1.0
80762,577,1,1.0
80763,154,31,0.4
80764,209,13,0.76
80765,841,2,0.98
80766,905,1,1.0
80767,39,7,0.88
80768,97,1,1.0
80769,51,8,0.86
8077,678,1,1.0
80770,80,7,0.88
80771,779,1,1.0
80772,415,1,1.0
80773,751,19,0.64
80774,611,1,1.0
80775,715,28,0.46
80776,855,1,1.0
80777,351,1,1.0
80778,716,20,0.62
80779,324,18,0.66
8078,837,36,0.3
80780,920,3,0.96
80781,572,7,0.88
80782,836,2,0.98
80783,551,1,1.0
80784,833,1,1.0
80785,377,1,1.0
80786,58,27,0.48
80787,998,4,0.94
80788,949,1,1.0
80789,363,10,0.82
8079,713,28,0.46
80790,221,1,1.0
80791,397,30,0.42
80792,87,1,1.0
80793,937,2,0.98
80794,45,2,0.98
80795,830,1,1.0
80796,659,2,0.98
80797,228,26,0.5
80798,360,2,0.98
80799,65,39,0.24
808,157,1,1.0
8080,648,2,0.98
80800,843,22,0.58
80801,996,4,0.94
80802,367,8,0.86
80803,530,16,0.7
80804,841,1,1.0
80805,278,2,0.98
80806,453,1,1.0
80807,810,4,0.94
80808,578,1,1.0
80809,822,4,0.94
8081,926,33,0.36
80810,112,15,0.72
80811,647,4,0.94
80812,570,17,0.68
80813,127,26,0.5
80814,515,1,1.0
80815,719,3,0.96
80816,304,1,1.0
80817,786,22,0.58
80818,98,2,0.98
80819,102,19,0.64
8082,267,1,1.0
80820,45,1,1.0
80821,517,34,0.34
80822,692,24,0.54
80823,526,6,0.9
80824,726,1,1.0
80825,254,25,0.52
80826,937,1,1.0
80827,83,21,0.6
80828,595,8,0.86
80829,454,1,1.0
8083,774,14,0.74
80830,153,12,0.78
80831,709,1,1.0
80832,238,1,1.0
80833,970,1,1.0
80834,384,1,1.0
80835,530,14,0.74
80836,581,1,1.0
80837,586,18,0.66
80838,813,1,1.0
80839,645,1,1.0
8084,488,34,0.34
80840,937,1,1.0
80841,414,20,0.62
80842,157,4,0.94
80843,515,1,1.0
80844,627,1,1.0
80845,46,33,0.36
80846,346,2,0.98
80847,795,15,0.72
80848,57,10,0.82
80849,711,5,0.92
8085,468,29,0.44
80850,150,2,0.98
80851,832,4,0.94
80852,133,10,0.82
80853,625,1,1.0
80854,227,10,0.82
80855,869,11,0.8
80856,278,1,1.0
80857,919,1,1.0
80858,445,3,0.96
80859,216,1,1.0
8086,116,29,0.44
80860,974,28,0.46
80861,980,1,1.0
80862,621,3,0.96
80863,650,2,0.98
80864,583,33,0.36
80865,675,25,0.52
80866,385,6,0.9
80867,753,4,0.94
80868,789,11,0.8
80869,805,3,0.96
8087,909,2,0.98
80870,292,23,0.56
80871,131,20,0.62
80872,765,1,1.0
80873,958,7,0.88
80874,739,1,1.0
80875,904,22,0.58
80876,837,37,0.28
80877,566,3,0.96
80878,211,18,0.66
80879,669,1,1.0
8088,944,8,0.86
80880,930,27,0.48
80881,831,2,0.98
80882,9,19,0.64
80883,474,4,0.94
80884,384,1,1.0
80885,355,4,0.94
80886,694,19,0.64
80887,939,33,0.36
80888,296,2,0.98
80889,446,24,0.54
8089,902,2,0.98
80890,900,1,1.0
80891,189,11,0.8
80892,990,2,0.98
80893,833,1,1.0
80894,52,9,0.84
80895,687,20,0.62
80896,826,1,1.0
80897,357,1,1.0
80898,73,1,1.0
80899,522,1,1.0
809,189,12,0.78
8090,989,5,0.92
80900,469,1,1.0
80901,345,9,0.84
80902,267,7,0.88
80903,389,1,1.0
80904,464,12,0.78
80905,304,1,1.0
80906,261,10,0.82
80907,661,1,1.0
80908,311,1,1.0
80909,752,3,0.96
8091,353,1,1.0
80910,314,4,0.94
80911,241,6,0.9
80912,484,14,0.74
80913,375,1,1.0
80914,117,4,0.94
80915,652,18,0.66
80916,590,25,0.52
80917,156,1,1.0
80918,423,41,0.2
80919,610,27,0.48
8092,36,1,1.0
80920,841,1,1.0
80921,623,2,0.98
80922,385,7,0.88
80923,876,1,1.0
80924,221,2,0.98
80925,213,6,0.9
80926,249,3,0.96
80927,70,2,0.98
80928,100,32,0.38
80929,438,10,0.82
8093,198,3,0.96
80930,455,9,0.84
80931,381,13,0.76
80932,773,5,0.92
80933,562,36,0.3
80934,818,11,0.8
80935,355,4,0.94
80936,641,1,1.0
80937,520,1,1.0
80938,988,12,0.78
80939,56,1,1.0
8094,104,2,0.98
80940,917,22,0.58
80941,719,4,0.94
80942,113,1,1.0
80943,766,11,0.8
80944,969,3,0.96
80945,749,1,1.0
80946,826,1,1.0
80947,614,18,0.66
80948,773,8,0.86
80949,227,14,0.74
8095,557,32,0.38
80950,912,30,0.42
80951,575,1,1.0
80952,71,8,0.86
80953,314,4,0.94
80954,139,22,0.58
80955,16,1,1.0
80956,162,1,1.0
80957,485,2,0.98
80958,977,31,0.4
80959,454,1,1.0
8096,916,30,0.42
80960,854,10,0.82
80961,30,40,0.22
80962,320,1,1.0
80963,120,14,0.74
80964,81,24,0.54
80965,183,1,1.0
80966,878,10,0.82
80967,656,3,0.96
80968,272,14,0.74
80969,538,3,0.96
8097,236,11,0.8
80970,80,7,0.88
80971,317,8,0.86
80972,82,7,0.88
80973,456,12,0.78
80974,877,14,0.74
80975,931,6,0.9
80976,108,3,0.96
80977,797,35,0.32
80978,341,32,0.38
80979,197,24,0.54
8098,31,23,0.56
80980,115,26,0.5
80981,706,4,0.94
80982,108,3,0.96
80983,49,5,0.92
80984,484,9,0.84
80985,603,1,1.0
80986,47,33,0.36
80987,225,1,1.0
80988,130,17,0.68
80989,114,6,0.9
8099,515,1,1.0
80990,405,22,0.58
80991,749,1,1.0
80992,849,1,1.0
80993,343,34,0.34
80994,372,17,0.68
80995,951,3,0.96
80996,74,24,0.54
80997,118,17,0.68
80998,192,1,1.0
80999,655,19,0.64
81,375,1,1.0
810,384,1,1.0
8100,388,3,0.96
81000,79,15,0.72
81001,152,4,0.94
81002,556,3,0.96
81003,26,18,0.66
81004,128,19,0.64
81005,783,4,0.94
81006,188,8,0.86
81007,810,7,0.88
81008,385,5,0.92
81009,891,40,0.22
8101,799,36,0.3
81010,278,1,1.0
81011,218,20,0.62
81012,299,1,1.0
81013,520,1,1.0
81014,69,25,0.52
81015,740,10,0.82
81016,721,33,0.36
81017,55,24,0.54
81018,610,33,0.36
81019,851,34,0.34
8102,222,1,1.0
81020,97,3,0.96
81021,766,11,0.8
81022,523,23,0.56
81023,648,3,0.96
81024,541,19,0.64
81025,494,18,0.66
81026,611,1,1.0
81027,645,1,1.0
81028,532,1,1.0
81029,835,25,0.52
8103,834,5,0.92
81030,411,9,0.84
81031,214,29,0.44
81032,457,2,0.98
81033,813,2,0.98
81034,453,2,0.98
81035,290,3,0.96
81036,49,5,0.92
81037,234,3,0.96
81038,795,15,0.72
81039,463,8,0.86
8104,515,1,1.0
81040,555,6,0.9
81041,346,3,0.96
81042,513,35,0.32
81043,929,7,0.88
81044,70,2,0.98
81045,898,2,0.98
81046,391,1,1.0
81047,213,5,0.92
81048,707,4,0.94
81049,650,3,0.96
8105,314,2,0.98
81050,854,18,0.66
81051,595,15,0.72
81052,566,5,0.92
81053,883,21,0.6
81054,991,1,1.0
81055,232,10,0.82
81056,624,27,0.48
81057,769,1,1.0
81058,106,1,1.0
81059,826,1,1.0
8106,902,2,0.98
81060,726,6,0.9
81061,380,20,0.62
81062,754,1,1.0
81063,323,2,0.98
81064,856,17,0.68
81065,919,2,0.98
81066,545,26,0.5
81067,642,28,0.46
81068,385,7,0.88
81069,754,1,1.0
8107,41,2,0.98
81070,832,7,0.88
81071,871,5,0.92
81072,474,1,1.0
81073,983,33,0.36
81074,63,1,1.0
81075,158,3,0.96
81076,343,32,0.38
81077,847,25,0.52
81078,752,7,0.88
81079,830,2,0.98
8108,650,3,0.96
81080,234,2,0.98
81081,454,1,1.0
81082,601,30,0.42
81083,219,8,0.86
81084,773,5,0.92
81085,514,9,0.84
81086,896,18,0.66
81087,13,1,1.0
81088,538,3,0.96
81089,848,2,0.98
8109,256,26,0.5
81090,433,2,0.98
81091,870,21,0.6
81092,908,12,0.78
81093,691,3,0.96
81094,722,8,0.86
81095,696,4,0.94
81096,244,3,0.96
81097,416,18,0.66
81098,976,3,0.96
81099,690,1,1.0
811,207,1,1.0
8110,805,4,0.94
81100,56,1,1.0
81101,25,8,0.86
81102,549,21,0.6
81103,352,3,0.96
81104,174,3,0.96
81105,250,7,0.88
81106,481,11,0.8
81107,166,1,1.0
81108,403,13,0.76
81109,941,7,0.88
8111,698,3,0.96
81110,857,8,0.86
81111,358,1,1.0
81112,431,3,0.96
81113,430,5,0.92
81114,527,1,1.0
81115,51,9,0.84
81116,94,1,1.0
81117,822,5,0.92
81118,769,3,0.96
81119,49,4,0.94
8112,744,14,0.74
81120,371,15,0.72
81121,716,23,0.56
81122,482,1,1.0
81123,19,1,1.0
81124,305,9,0.84
81125,774,16,0.7
81126,681,30,0.42
81127,97,1,1.0
81128,992,3,0.96
81129,209,7,0.88
8113,400,11,0.8
81130,752,2,0.98
81131,924,26,0.5
81132,652,20,0.62
81133,311,1,1.0
81134,211,16,0.7
81135,167,1,1.0
81136,92,4,0.94
81137,975,3,0.96
81138,14,17,0.68
81139,782,1,1.0
8114,962,22,0.58
81140,367,8,0.86
81141,718,2,0.98
81142,162,3,0.96
81143,749,1,1.0
81144,823,20,0.62
81145,767,9,0.84
81146,717,17,0.68
81147,138,4,0.94
81148,726,5,0.92
81149,129,2,0.98
8115,318,18,0.66
81150,868,11,0.8
81151,423,32,0.38
81152,82,3,0.96
81153,808,18,0.66
81154,146,1,1.0
81155,603,1,1.0
81156,191,16,0.7
81157,898,2,0.98
81158,236,11,0.8
81159,762,16,0.7
8116,93,11,0.8
81160,225,1,1.0
81161,257,1,1.0
81162,425,7,0.88
81163,698,1,1.0
81164,204,7,0.88
81165,245,16,0.7
81166,152,5,0.92
81167,104,4,0.94
81168,957,2,0.98
81169,830,1,1.0
8117,526,4,0.94
81170,85,25,0.52
81171,37,1,1.0
81172,868,14,0.74
81173,905,1,1.0
81174,893,1,1.0
81175,841,1,1.0
81176,415,1,1.0
81177,225,1,1.0
81178,719,5,0.92
81179,79,8,0.86
8118,199,1,1.0
81180,178,2,0.98
81181,338,1,1.0
81182,93,9,0.84
81183,342,13,0.76
81184,776,10,0.82
81185,615,1,1.0
81186,536,16,0.7
81187,626,7,0.88
81188,88,1,1.0
81189,860,7,0.88
8119,728,16,0.7
81190,928,2,0.98
81191,707,5,0.92
81192,760,1,1.0
81193,985,6,0.9
81194,469,1,1.0
81195,880,10,0.82
81196,273,6,0.9
81197,63,1,1.0
81198,970,2,0.98
81199,223,12,0.78
812,483,2,0.98
8120,886,37,0.28
81200,73,1,1.0
81201,22,2,0.98
81202,969,1,1.0
81203,839,1,1.0
81204,949,1,1.0
81205,312,1,1.0
81206,153,7,0.88
81207,836,5,0.92
81208,712,42,0.18
81209,882,12,0.78
8121,523,21,0.6
81210,410,1,1.0
81211,229,21,0.6
81212,340,1,1.0
81213,931,5,0.92
81214,899,13,0.76
81215,705,1,1.0
81216,338,1,1.0
81217,381,14,0.74
81218,585,1,1.0
81219,248,16,0.7
8122,310,1,1.0
81220,707,6,0.9
81221,867,2,0.98
81222,867,1,1.0
81223,703,12,0.78
81224,654,1,1.0
81225,251,1,1.0
81226,943,3,0.96
81227,628,7,0.88
81228,188,10,0.82
81229,218,17,0.68
8123,707,1,1.0
81230,485,1,1.0
81231,145,11,0.8
81232,453,1,1.0
81233,505,4,0.94
81234,588,27,0.48
81235,575,2,0.98
81236,176,6,0.9
81237,311,1,1.0
81238,862,1,1.0
81239,800,11,0.8
8124,85,26,0.5
81240,422,7,0.88
81241,148,8,0.86
81242,37,6,0.9
81243,617,8,0.86
81244,805,3,0.96
81245,132,1,1.0
81246,888,4,0.94
81247,731,5,0.92
81248,110,7,0.88
81249,366,5,0.92
8125,740,20,0.62
81250,984,30,0.42
81251,204,9,0.84
81252,154,28,0.46
81253,40,9,0.84
81254,609,1,1.0
81255,964,1,1.0
81256,73,1,1.0
81257,126,4,0.94
81258,951,1,1.0
81259,829,12,0.78
8126,462,1,1.0
81260,956,1,1.0
81261,234,3,0.96
81262,765,2,0.98
81263,73,2,0.98
81264,440,4,0.94
81265,94,1,1.0
81266,12,4,0.94
81267,674,1,1.0
81268,372,14,0.74
81269,250,8,0.86
8127,882,13,0.76
81270,294,34,0.34
81271,953,22,0.58
81272,499,6,0.9
81273,59,11,0.8
81274,129,1,1.0
81275,35,9,0.84
81276,509,14,0.74
81277,595,17,0.68
81278,693,27,0.48
81279,619,1,1.0
8128,222,2,0.98
81280,883,11,0.8
81281,665,15,0.72
81282,882,17,0.68
81283,890,1,1.0
81284,106,4,0.94
81285,208,24,0.54
81286,625,1,1.0
81287,53,2,0.98
81288,189,9,0.84
81289,374,10,0.82
8129,276,2,0.98
81290,274,1,1.0
81291,553,1,1.0
81292,744,14,0.74
81293,384,1,1.0
81294,770,7,0.88
81295,474,6,0.9
81296,670,13,0.76
81297,944,11,0.8
81298,215,6,0.9
81299,310,1,1.0
813,91,1,1.0
8130,237,4,0.94
81300,440,4,0.94
81301,498,1,1.0
81302,963,3,0.96
81303,935,30,0.42
81304,748,30,0.42
81305,141,1,1.0
81306,107,15,0.72
81307,155,1,1.0
81308,17,4,0.94
81309,785,1,1.0
8131,418,18,0.66
81310,294,26,0.5
81311,384,1,1.0
81312,7,11,0.8
81313,596,15,0.72
81314,152,3,0.96
81315,160,14,0.74
81316,827,4,0.94
81317,530,13,0.76
81318,858,2,0.98
81319,402,1,1.0
8132,629,2,0.98
81320,59,7,0.88
81321,296,1,1.0
81322,449,5,0.92
81323,596,36,0.3
81324,593,1,1.0
81325,803,21,0.6
81326,59,13,0.76
81327,482,1,1.0
81328,793,35,0.32
81329,338,1,1.0
8133,639,7,0.88
81330,404,3,0.96
81331,390,3,0.96
81332,900,1,1.0
81333,480,9,0.84
81334,53,2,0.98
81335,486,2,0.98
81336,286,27,0.48
81337,38,3,0.96
81338,199,1,1.0
81339,1,3,0.96
8134,26,14,0.74
81340,361,42,0.18
81341,685,27,0.48
81342,410,1,1.0
81343,290,6,0.9
81344,15,1,1.0
81345,848,2,0.98
81346,478,21,0.6
81347,333,1,1.0
81348,425,11,0.8
81349,383,17,0.68
8135,276,2,0.98
81350,495,1,1.0
81351,67,30,0.42
81352,759,1,1.0
81353,941,7,0.88
81354,6,5,0.92
81355,824,1,1.0
81356,232,8,0.86
81357,284,1,1.0
81358,485,3,0.96
81359,124,5,0.92
8136,757,22,0.58
81360,168,16,0.7
81361,613,3,0.96
81362,588,21,0.6
81363,732,1,1.0
81364,121,5,0.92
81365,950,26,0.5
81366,661,1,1.0
81367,916,30,0.42
81368,700,5,0.92
81369,903,3,0.96
8137,147,1,1.0
81370,848,1,1.0
81371,266,37,0.28
81372,669,1,1.0
81373,47,30,0.42
81374,693,27,0.48
81375,583,27,0.48
81376,625,1,1.0
81377,444,1,1.0
81378,122,1,1.0
81379,845,2,0.98
8138,583,17,0.68
81380,551,2,0.98
81381,205,6,0.9
81382,13,9,0.84
81383,591,15,0.72
81384,704,33,0.36
81385,902,1,1.0
81386,664,3,0.96
81387,975,7,0.88
81388,350,3,0.96
81389,603,1,1.0
8139,119,3,0.96
81390,349,12,0.78
81391,694,27,0.48
81392,27,1,1.0
81393,661,1,1.0
81394,579,13,0.76
81395,180,29,0.44
81396,538,3,0.96
81397,697,26,0.5
81398,492,1,1.0
81399,517,34,0.34
814,156,1,1.0
8140,283,1,1.0
81400,499,4,0.94
81401,823,12,0.78
81402,752,2,0.98
81403,923,9,0.84
81404,468,30,0.42
81405,768,3,0.96
81406,114,12,0.78
81407,555,7,0.88
81408,551,1,1.0
81409,917,26,0.5
8141,563,38,0.26
81410,636,3,0.96
81411,788,3,0.96
81412,218,16,0.7
81413,135,7,0.88
81414,343,26,0.5
81415,612,2,0.98
81416,853,20,0.62
81417,505,2,0.98
81418,846,2,0.98
81419,485,3,0.96
8142,804,8,0.86
81420,771,1,1.0
81421,55,15,0.72
81422,824,1,1.0
81423,782,1,1.0
81424,338,1,1.0
81425,926,34,0.34
81426,958,12,0.78
81427,113,1,1.0
81428,404,2,0.98
81429,116,32,0.38
8143,534,19,0.64
81430,772,4,0.94
81431,576,18,0.66
81432,635,39,0.24
81433,901,1,1.0
81434,842,5,0.92
81435,739,1,1.0
81436,940,21,0.6
81437,577,5,0.92
81438,881,30,0.42
81439,115,20,0.62
8144,890,5,0.92
81440,113,1,1.0
81441,830,1,1.0
81442,34,10,0.82
81443,882,12,0.78
81444,223,16,0.7
81445,233,2,0.98
81446,248,23,0.56
81447,184,8,0.86
81448,659,1,1.0
81449,75,1,1.0
8145,768,2,0.98
81450,85,28,0.46
81451,156,1,1.0
81452,184,3,0.96
81453,416,16,0.7
81454,133,12,0.78
81455,755,10,0.82
81456,166,2,0.98
81457,636,2,0.98
81458,262,10,0.82
81459,55,10,0.82
8146,354,1,1.0
81460,623,4,0.94
81461,378,20,0.62
